name,name_en,type,address,address_en,timetable,timetable_en,phone,mon,tue,wed,thu,fri,sat,sun,open_time,close_time
Сүү ХХК  М Март Экспресс АТМ,MAX MARKET Express ATM,atm,19-р хороо  Сүү ХК-ын байр  Макс Маркет,19th khoroo  Suu Co  Ltd-Max market,Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Өмнөговь салбар  Экспресс АТМ,UMNUGOVI BRANCH  Express ATM,atm,Өмнөговь аймаг  Даланзадгад сум  Самбуугийн гудамж  Хас банк Өмнөговь салбар ,Umnugovi province  Dalanzadgad  Sambuu street  Xac bank Umnugovi branch,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Өмнөговь Ханбогд салбар  Экспресс АТМ,Umnugovi Khanbogd branch  Express АТМ,atm,Өмнөговь Ханбогд салбар,UMNUGOVI PROVINCE  KHANBOGD BRANCH,Даваа-Ням 09:00-22:00 цаг,Mon-Sun 9am-10pm,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,10:00:00 PM
Дорнод салбар  Экспресс АТМ,DORNOD BRANCH  Express АТМ,atm,Дорнод аймаг  Хэрлэн сум  6-р баг  Читын гудамж  Хасбанкны байрны үүдэнд,Dornod province  Kherlen  Chit street  Xacbank ,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Чойр Балданзасаг маркет  Экспресс АТМ,CHOIR BALDANZASAG MARKET  Express АТМ,atm,Говьсүмбэр аймаг Сүмбэр сум 1 баг Балданзасаг худалдааны төв,Govisumber province  Sumber  Baldanzasag shopping center ,Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Говь-Алтай салбар АТМ,Govi-Altai branch ATM,atm,Говь-Алтай аймаг  Есөнбулаг сум  Төв гудамж  Хас банк Говь-Алтай салбар ,Govi-Altai province  Esunbulag  Main street  Xac bank Govi-Altai branch ,24 цаг,24 цаг,,1,1,1,1,1,1,1,1:00:00 AM,11:59:00 PM
Дорноговь салбар Экспресс АТМ,CRM DORNOGOVI BRANCH АТМ,atm,Дорноговь аймаг  Сайншанд сум  2-р баг  Хас банк Дорноговь салбар,Dornogovi province  Sainshand  Xac bank Dornogovi branch,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Цогтцэций салбар  Экспресс АТМ,Tsogttsetsii branch  Express ATM,atm,Өмнөговь аймаг Цогтцэций сум Их ус баг ХасБанк салбар дээрээ,CRM UMNUGOVI TSOGTTSETSII BRANCH АТМ,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Дундговь Мандал төв АТМ,Mandal center ATM,atm,Дундговь аймаг 7-р баг Худалдааны гудамж  Мандал Худалдааны төв,Dundgovi province  commercial street  Mandal Market,Даваа-Ням 09:00-23:00 цаг,Mon-Sun 9am-11pm,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,11:00:00 PM
Замын үүд  Экспресс банк АТМ,Zamiin-uud  Express bank ATM,atm,Замын-Үүд сум 1-р баг Төв талбай Хасбанк дотор,Dornogovi province  Zamiin-Uud  Central Square  Xacbank,24 цаг,24 7,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Замын үүд Лоби зарлага,Zamiin-uud Lobby cash,atm,Замын-Үүд сум 1-р баг Төв талбай Хасбанк дотор,Dornogovi province  Zamiin-Uud  Central Square  Xacbank,24 цаг,24 7,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Өмнөговь Нэгдсэн эмнэлэг,Umnugovi central hospital,atm,Өмнөговь аймаг нэгдсэн эмнэлэг,Umnugovi province  Umnugovi Hospital,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Хэнтий салбар Экспресс АТМ,Khentii branch Express ATM,atm,Хэнтий аймаг Хэрлэн сум 3-р баг Баатруудын гудамж Хасбанкны байр,Khentii province  Kherlen  Baataruud street  Xac bank Khentii branch,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Хэнтий Эвт худалдааны төв  Экспресс АТМ,Khentii Evt market  Express ATM,atm,Хэнтий аймаг Хэрлэн сум 3-р баг Тээвэрчид 1к-18  Зүүн бүсийн худалдааны төвийн А блок,Khentii province  Kherlen  East zone market  A bloc ,Даваа-Ням 09:00-19:00 цаг,Mon-Sun 9am-7pm,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,7:00:00 PM
Баруун-Урт Далай булаг  Экспресс АТМ,Baruun-Urt dalai bulag  Express ATM,atm,Сүхбаатар аймаг Баруун-Урт сум 7-р баг Далай булаг,Sukhbaatar province  Baruun-Urt  Dalai bulag,"Даваа-Бямба 09:00-22:00
Ням 10:00-22:00","Mon-Sat 09:00-22:00
Sunday 10:00-22:00",1800-1888,1,1,1,1,1,1,1,9:00:00 AM,10:00:00 PM
Дорноговь салбар өргөтгөл АТМ,DORNOGOVI BRANCH URGUTGUL ATM,atm,Дорноговь өргөтгөл. 4-р баг Эмийн сантай байр,Dornogovi province  4th committee  Xacbank-extention,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Дорнод Хэрлэн ТТ  Экспресс АТМ,DORNOD KHERLEN TT  Express АТМ,atm,Дорнод аймаг  Хэрлэн сум  6-р баг  Тана худалдааны төв Хасбанкны Хэрлэн тооцооны төвийн үүдэнд,Dornod province  Kherlen  Trade street  Tana market,Даваа-Ням 09:00-19:00 цаг,Mon-Sun 9am-07pm,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,7:00:00 PM
Яармаг Өлзийт дэлгүүр АТМ,Yarmag Ulziit Supermarket АТМ,atm,ХУД  6-р хороо  Яармаг Өлзийт дэлгүүр,Khan-Uul district  6th khoroo  Yarmag Ulziit Supermarket,Даваа-Ням 08:00-22:00 цаг,Mon-Sun 8am-10pm,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,9:59:00 PM
Шинэ сонголт тооцооны төв  Экспресс банк,Shine songolt branch  Express bank ,atm,Шинэ сонголт худалдааны төв  Шинэ сонголт тооцооны төв,Shine songolt shopping center  Shine songolt branch Xac bank ,Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,8:00:00 PM
7 буудал Бүрэн  Экспресс АТМ,7th station Buren  Express ATM,atm,14-р хороо  Чингэлтэй өргөн чөлөө  Долоон буудал  Хүсэл төв,14th khoroo  Chingeltei avenue   7th station  Khusel center,Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Бөхийн өргөө Баянзүрх хүнсний зах АТМ,Bukhiin urguu Bayanzurkh market ATM,atm,6-р хороо  Бөхийн өргөө Баянзүрх хүнсний зах,6th khoroo  Bukhiin urguu Bayanzurkh market,Даваа-Ням 24 7 цаг,Mon-Sun 24 7,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:00:00 PM
Хуучин бөмбөгөр  Экспресс АТМ,Old bumbugur  Express ATM,atm,2-р хороо  Их тойруу  Хуучин Бөмбөгөр,2nd khoroo  Ikh toiruu  Old bumbugur,Мягмар-Ням 09:00-20:00 цаг,Tue-Sun 9am-8pm,1800-1888,0,1,1,1,1,1,1,9:00:00 AM,8:00:00 PM
Бичил хороолол-Мөнгөн тайга  Экспресс АТМ,Mungun taiga center  Express ATM,atm,12-р хороо  6-р бичил хороолол  Мөнгөн тайга төв,12th khoroo  6th micro district  Mungun taiga center,Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
БГД Эрүүл мэндийн 7-р төв АТМ,Bayangol district health center 7 ATM,atm,Баянгол дүүрэг  17-р хороо  Жалханз хутагт Дамдинбазарын гудамж,17th khoroo  Jalkhants khutagt Damdinbazar road  Health center 7  Bayangol district,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Сэлэнгэ зах АТМ,Selenge Market ATM,atm,18-р хороо  Сэлэнгэ хүнс барааны зах,18th khoroo  Selenge Market,"Баасан-Лхагва 09:00-20:00 цаг
Пүрэв гариг амарна","Fri-Wed 9am-8pm
Thursday closed",1800-1888,1,1,1,0,1,1,1,9:00:00 AM,8:00:00 PM
Нарлаг дэнж ATM,Narlag Denj Market ATM,atm,11-р хороо  Самбалхүндэвийн зам  Нарлаг дэнж зах,11st khoroo  Sambalkhundev road  Narlag Denj market,Даваа-Ням 08:00-18:00 цаг,Mon-Sun 8am-6pm,18001888,1,1,1,1,1,1,1,8:00:00 AM,6:00:00 PM
Баянзүрх 05 салбар Лобби зарлага АТМ,Bayanzurkh 05 branch Lobby ATM,atm,13-р хороо  Энхтайван өргөн чөлөө  92а-1 тоот,13rd khoroo  Enkhtaivan Avenue  92A-1,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Сонгинохайрхан 06 салбар АТМ Лобби зарлага,Songinokhairkhan 06 branch ATM,atm,12-р хороо  1-р хороолол  Москвагийн гудамж  Саппоро  Хас банк Сонгинохайрхан салбар,12th khoroo  1st microdistrict  Songinokhairkhan branch Xac bank,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Тумбааш салбар Лобби АТМ зарлага,Tumbaash branch Lobby ATM,atm,15-р хороо  3-р хороолол  Ард аюуш өргөн чөлөө  Дисковери ХХК байр,15th khoroo  3rd microdistrict  Ard ayush avanue  Discovery LLC building  Xacbank,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Баянгол дүүрэг ЗДТГ,Bayangol duureg ZDTG ATM,atm,Баянгол дүүрэг 2 хороо ЗДТГазрын байр,2rd khoroo  Bayangol duureg ZDTG,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Сүхбаатар 08 салбар Лобби АТМ зарлага,Sukhbaatar branch Lobby ATM,atm,7-р хороо  11-р хороолол  Эрхүүгийн Гудамж  Хас банк Сүхбаатар салбар ,7th khoroo  11th microdistrict  Erkhuu road  Sukhbaatar branch Xac bank,Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Баянзүрх 05 салбар Лобби орлого АТМ -1,Bayanzurkh 05 branch Lobby CRM-ATM-1,atm,13-р хороо  Энхтайван өргөн чөлөө  92а-1 тоот,13rd khoroo  Enkhtaivan Avenue  92A-1,Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Баянзүрх 05 салбар Лобби орлого АТМ -2,Bayanzurkh 05 branch Lobby CRM-ATM-2,atm,13-р хороо  Энхтайван өргөн чөлөө  92а-1 тоот,13rd khoroo  Enkhtaivan Avenue  92A-1,Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Сонгинохайрхан 06 салбар Лобби орлого АТМ-2,Songinokhairkhan branch Lobby CRM-ATM-2,atm,12-р хороо  1-р хороолол  Москвагийн гудамж  Саппоро  Хас банк Сонгинохайрхан салбар,12th khoroo  1st microdistrict  Songinokhairkhan branch Xac bank ,Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Сонгинохайрхан 06 салбар Лобби орлого АТМ-2,Songinokhairkhan branch Lobby CRM-ATM-2,atm,12-р хороо  1-р хороолол  Москвагийн гудамж  Саппоро  Хас банк Сонгинохайрхан салбар,12th khoroo  1st microdistrict  Songinokhairkhan branch Xac bank ,Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Яармаг Фүүд Сити орлого АТМ,Yarmag Food city CRM-ATM,atm,4-р хороо  Яармаг Фүүд сити худалдааны төв,4rd khoroo  Yarmag Food city,Даваа-Ням 9-20 цаг,Mon-Sun 9-20 hours,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,7:59:00 PM
Сүхбаатар 08 салбар CRM,SUKHBAATAR 08 BRANCH CRM,atm,7-р хороо  11-р хороолол  Эрхүүгийн Гудамж  Хас банк Сүхбаатар салбар ,7th khoroo  11th microdistrict  Erkhuu road  Sukhbaatar branch Xac bank,Даваа-Ням 24 цаг,Mon-Sun 24 hours,18001888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Баянгол салбар  Экспресс банк CRM-2,Bayangol branch  Express bank CRM-2,atm,13-р хороо  Ард Аюушийн өргөн чөлөө  Имарт Хороолол салбар  Хас банк Баянгол салбар,13rd khoroo  4th microdistrict  Ard Ayush avenue  Bayangol branch Xac bank ,Даваа-Ням 24 цаг,Mon-Sun 24 hours,18001888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Налайх Зүүн хүрээ дэлгүүр ATM,Nalaikh Zuun khuree delguur ATM,atm,Налайх Пост,Nalaikh Zuun khuree delguur,Даваа-Ням 08:00-20:00 цаг,Mon-Sun 8am-8pm,18001888,1,1,1,1,1,1,1,8:00:00 AM,8:00:00 PM
Их-Орд лоби CRM,Ikh ord lobby CRM,atm,14-р хороо  Намъянжүгийн гудамж  Их Орд худалдааны төв   Хас банк Ир Орд тооцооны төв,14th Khoroo  Namyanju Street  Ikh Ord Shopping Center  XacBank Ikh Ord Branch,Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Улсын клиникийн 1-р эмнэлэг,Central hospital-1,atm,1-р хороо  Улсын клиникийн 1-р эмнэлэг,1-khoroo  Central hospital-1,06:00-00:00,06:00-00:00,1800-1888,1,1,1,1,1,1,1,6:00:00 AM,11:59:00 PM
Зөөврийн АТМ,Mobile ATM,atm,Бэлхи зуслан,Belkhi zuslan,24,24,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:00:00 PM
Гандан Моми ,Gandan Momi,atm,БГД Орхон 2-130,BGD Orkhon 2-130,Даваа-Ням,Mon-Sun,,1,1,1,1,1,1,1,9:00:00 AM,11:00:00 PM
